timestamp,node_id,gpu_id,temp_c,power_w,gpu_util,mem_util,fan_pct,throttle_flag,ecc_errors,pcie_replay,xid_errors,nvlink_crc,ib_crc,packet_drops,nccl_latency_ms,rack_power_kw,pdu_current_a,coolant_flow_lpm,coolant_pressure_psi,coolant_supply_c,coolant_return_c,job_queue_depth,pod_restarts,oom_events,storage_iops,network_tx_gbps,tenant_id,job_id
t0069,gpu-node-05,2,90.35,277.1,76.73,98.16,62.88,0,0,0,0,0,0,0,7.96,56.17,140.28,42.28,33.18,20.19,26.44,2,0,0,100,20,tenant-1,job-3
t0069,gpu-node-05,3,86.55,270.36,83.77,99.32,55.38,0,0,0,0,0,0,0,7.96,51.26,136.97,42.4,34.87,18.58,25.14,2,0,0,100,20,tenant-1,job-3
t0069,gpu-node-06,0,94.77,286.39,86.35,89.8,67.88,1,0,0,0,0,0,0,8.59,57.95,142.02,43.82,33.82,20.02,25.95,2,0,0,100,20,tenant-2,job-3
t0069,gpu-node-06,1,89.4,274.25,84.87,81.64,60.59,0,0,0,0,0,0,0,8.59,54.58,142.86,42.47,33.46,19.96,25.37,2,0,0,100,20,tenant-2,job-3
t0069,gpu-node-06,2,92.42,292.69,95.32,83.98,68.52,1,0,0,0,0,0,0,8.59,56.33,143.8,42.85,35.11,20.55,26.62,2,0,0,100,20,tenant-2,job-3
t0069,gpu-node-06,3,83.82,238.96,70.37,74.92,62.28,0,0,0,0,0,0,0,8.59,51.81,140.35,43.07,34.12,19.78,26.29,2,0,0,100,20,tenant-2,job-3
t0069,gpu-node-07,0,80.6,242.44,73.1,57.01,58.06,0,0,0,0,0,0,0,8.23,55.19,139.46,43.11,34.6,20.25,26.32,2,0,0,100,20,tenant-0,job-3
t0069,gpu-node-07,1,87.11,247.02,70.3,75.31,56.55,0,0,0,0,0,0,0,8.23,55.73,133.82,42.57,35.71,19.55,25.83,2,0,0,100,20,tenant-0,job-3
t0069,gpu-node-07,2,90.61,261.97,87.3,84.34,62.23,0,0,0,0,0,0,0,8.23,59.1,147.36,43.22,33.49,19.73,24.89,2,0,0,100,20,tenant-0,job-3
t0069,gpu-node-07,3,83.7,256.81,82.06,92.55,48.47,0,0,0,0,0,0,0,8.23,55.9,139.29,42.87,33.44,19.61,25.23,2,0,0,100,20,tenant-0,job-3
t0069,gpu-node-08,0,64.94,198.59,31.42,39.6,39.97,0,0,0,0,0,0,0,8.82,46.06,130.53,42.25,34.4,19.54,25.51,2,0,0,100,20,tenant-0,job-3
t0069,gpu-node-08,1,63.51,211.64,34.35,27.5,48.38,0,0,0,0,0,0,0,8.82,49.5,132.18,40.71,36.16,19.95,26.21,2,0,0,100,20,tenant-0,job-3
t0069,gpu-node-08,2,65.16,184.78,41.16,36.31,43.23,0,0,0,0,0,0,0,8.82,51.71,138.54,42.21,34.57,19.08,25.07,2,0,0,100,20,tenant-0,job-3
t0069,gpu-node-08,3,61.63,187.98,27.46,11.85,36.86,0,0,0,0,0,0,0,8.82,46.89,136.11,41.21,34.58,21.24,26.85,2,0,0,100,20,tenant-0,job-3
t0069,gpu-node-09,0,69.28,221.64,44.98,50.43,43.57,0,0,0,0,0,0,0,6.05,54.35,134.97,42.57,33.97,19.98,26.26,2,0,0,100,20,tenant-1,job-3
t0069,gpu-node-09,1,72.27,223.07,55.79,43.63,49.46,0,0,0,0,0,0,0,6.05,48.6,131.98,40.41,34.19,20.21,26.86,2,0,0,100,20,tenant-1,job-3
t0069,gpu-node-09,2,62.34,190.79,36.22,34.95,37.92,0,0,0,0,0,0,0,6.05,49.93,136.18,43.14,33.77,20.18,25.75,2,0,0,100,20,tenant-1,job-3
t0069,gpu-node-09,3,64.18,206.82,35.4,27.39,34.64,0,0,0,0,0,0,0,6.05,50.29,138.38,42.98,33.61,19.52,25.57,2,0,0,100,20,tenant-1,job-3
t0069,gpu-node-10,0,81.98,219.68,67.24,67.36,54.18,0,0,0,0,0,0,0,8.64,53.88,139.21,42.06,33.42,20.31,26.06,2,0,0,100,20,tenant-2,job-3
t0069,gpu-node-10,1,87.68,281.18,79.74,80.24,50.42,0,0,0,0,0,0,0,8.64,53.12,139.72,41.26,34.06,20.67,26.09,2,0,0,100,20,tenant-2,job-3
t0069,gpu-node-10,2,85.98,242.25,77.11,77.91,50.94,0,0,0,0,0,0,0,8.64,51.16,137.59,41.09,33.72,19.81,25.11,2,0,0,100,20,tenant-2,job-3
t0069,gpu-node-10,3,84.87,243.61,69.61,63.76,57.03,0,0,0,0,0,0,0,8.64,52.21,138.81,42.2,33.7,19.38,26.57,2,0,0,100,20,tenant-2,job-3
t0069,gpu-node-11,0,61.35,160.67,34.44,27.67,38.92,0,0,0,0,0,0,0,7.96,49.53,134.61,41.15,33.54,19.59,25.05,2,0,0,100,20,tenant-0,job-3
t0069,gpu-node-11,1,60.75,188.27,27.44,40.91,42.54,0,0,0,0,0,0,0,7.96,47.8,130.52,42.05,34.04,19.25,25.21,2,0,0,100,20,tenant-0,job-3
t0069,gpu-node-11,2,67.42,209.06,52.93,79.83,43.24,0,0,0,0,0,0,0,7.96,54.3,139.17,41.77,34.22,20.17,26.39,2,0,0,100,20,tenant-0,job-3
t0069,gpu-node-11,3,62.61,189.25,33.06,53.18,41.63,0,0,0,0,0,0,0,7.96,49.07,138.37,40.57,34.26,19.71,25.99,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-00,0,64.59,181.23,37.37,15.73,47.08,0,0,0,0,0,0,0,8.56,49.52,135.39,42.15,34.91,19.84,25.79,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-00,1,62.4,193.18,41.72,38.65,43.75,0,0,0,0,0,0,0,8.56,51.43,135.84,43.13,33.76,19.53,25.11,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-00,2,63.3,196.06,36.61,36.83,46.2,0,0,0,0,0,0,0,8.56,49.11,135.41,41.15,33.48,20.11,25.64,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-00,3,69.15,224.43,53.76,44.74,51.29,0,0,0,0,0,0,0,8.56,53.45,136.7,40.19,33.44,19.81,24.9,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-01,0,68.09,204.29,36.93,58.54,49.87,0,0,0,0,0,0,0,9.57,49.65,139.04,43.37,35.35,20.58,26.35,2,0,0,100,20,tenant-1,job-3
t0070,gpu-node-01,1,57.8,181.79,25.53,44.31,37.86,0,0,0,0,0,0,0,9.57,45.39,126.16,40.23,33.25,19.86,25.88,2,0,0,100,20,tenant-1,job-3
t0070,gpu-node-01,2,64.81,193.67,36.54,44.88,53.0,0,0,0,0,0,0,0,9.57,51.08,136.81,41.14,34.81,20.13,26.64,2,0,0,100,20,tenant-1,job-3
t0070,gpu-node-01,3,68.74,213.17,50.9,29.02,47.96,0,0,0,0,0,0,0,9.57,51.5,136.42,42.82,34.26,20.0,26.36,2,0,0,100,20,tenant-1,job-3
t0070,gpu-node-02,0,88.2,257.08,76.55,66.49,58.26,0,0,0,0,0,0,0,7.73,55.35,142.01,40.62,34.49,20.03,26.53,2,0,0,100,20,tenant-2,job-3
t0070,gpu-node-02,1,90.69,285.89,76.99,72.78,61.27,0,0,0,0,0,0,0,7.73,54.36,137.33,42.76,33.42,20.25,26.73,2,0,0,100,20,tenant-2,job-3
t0070,gpu-node-02,2,88.49,275.54,87.28,91.83,52.88,0,0,0,0,0,0,0,7.73,56.58,145.78,40.59,35.31,20.55,26.03,2,0,0,100,20,tenant-2,job-3
t0070,gpu-node-02,3,90.57,292.25,86.19,94.22,63.68,0,0,0,0,0,0,0,7.73,56.33,143.2,39.97,33.16,19.4,26.08,2,0,0,100,20,tenant-2,job-3
t0070,gpu-node-03,0,65.85,200.75,31.83,32.85,45.46,0,0,0,0,0,0,0,9.26,47.82,132.28,40.76,33.1,20.03,26.0,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-03,1,64.08,166.72,32.49,28.35,47.51,0,0,0,0,0,0,0,9.26,52.38,138.44,41.3,33.56,19.66,25.8,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-03,2,66.04,198.84,47.77,55.91,46.74,0,0,0,0,0,0,0,9.26,53.41,137.76,41.23,33.75,19.96,26.46,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-03,3,71.23,203.06,40.21,43.23,40.4,0,0,0,0,0,0,0,9.26,48.12,130.36,43.12,34.84,20.04,26.45,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-04,0,65.82,208.55,39.1,27.9,48.59,0,0,0,0,0,0,0,8.58,48.64,131.28,39.47,33.89,19.91,26.71,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-04,1,61.13,177.8,33.16,38.15,40.51,0,0,0,0,0,0,0,8.58,49.49,138.15,41.6,34.7,19.65,25.62,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-04,2,61.29,172.19,26.16,22.73,39.45,0,0,0,0,0,0,0,8.58,51.78,134.97,40.14,34.47,19.74,25.32,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-04,3,69.93,201.26,60.45,79.16,50.33,0,0,0,0,0,0,0,8.58,52.19,139.06,41.03,33.8,20.59,25.73,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-05,0,91.74,270.31,94.92,100.0,61.69,1,0,0,0,0,0,0,7.76,54.19,140.86,41.74,34.08,20.07,26.19,2,0,0,100,20,tenant-1,job-3
t0070,gpu-node-05,1,86.37,239.91,79.25,82.76,59.29,0,0,0,0,0,0,0,7.76,53.93,143.63,41.76,32.27,19.31,24.54,2,0,0,100,20,tenant-1,job-3
t0070,gpu-node-05,2,93.0,287.65,86.18,83.99,52.42,1,0,0,0,0,0,0,7.76,52.86,144.47,42.04,33.72,19.95,25.78,2,0,0,100,20,tenant-1,job-3
t0070,gpu-node-05,3,91.77,281.57,83.5,79.95,58.24,1,0,0,0,0,0,0,7.76,57.23,140.75,41.28,34.47,20.46,26.62,2,0,0,100,20,tenant-1,job-3
t0070,gpu-node-06,0,87.72,247.06,75.46,77.26,60.76,0,0,0,0,0,0,0,7.57,53.41,137.44,40.75,33.35,20.81,27.32,2,0,0,100,20,tenant-2,job-3
t0070,gpu-node-06,1,92.29,283.76,82.35,56.83,61.62,1,0,0,0,0,0,0,7.57,52.11,131.25,41.18,33.97,20.29,26.18,2,0,0,100,20,tenant-2,job-3
t0070,gpu-node-06,2,88.99,254.6,84.97,84.59,56.15,0,0,0,0,0,0,0,7.57,55.59,142.48,39.18,34.42,19.15,25.29,2,0,0,100,20,tenant-2,job-3
t0070,gpu-node-06,3,86.24,279.71,76.16,84.89,61.1,0,0,0,0,0,0,0,7.57,57.32,144.95,42.86,34.07,20.38,26.79,2,0,0,100,20,tenant-2,job-3
t0070,gpu-node-07,0,89.53,256.83,75.82,69.56,72.08,0,0,0,0,0,0,0,6.29,52.85,138.18,42.31,35.54,20.63,26.2,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-07,1,84.27,237.48,86.68,79.3,58.0,0,0,0,0,0,0,0,6.29,54.94,136.43,41.61,33.69,19.74,25.88,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-07,2,88.99,246.2,80.97,81.6,55.98,0,0,0,0,0,0,0,6.29,56.12,140.42,42.6,32.47,20.43,26.65,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-07,3,83.03,247.41,63.68,54.04,52.25,0,0,0,0,0,0,0,6.29,51.38,138.52,42.34,34.89,20.32,26.09,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-08,0,66.1,202.81,41.24,62.74,39.76,0,0,0,0,0,0,0,9.83,52.36,138.7,41.87,34.16,19.96,25.9,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-08,1,66.03,190.79,28.68,32.27,46.77,0,0,0,0,0,0,0,9.83,48.76,131.0,40.3,33.86,19.86,26.36,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-08,2,69.4,199.53,45.31,32.93,52.54,0,0,0,0,0,0,0,9.83,51.35,146.33,41.65,33.81,19.94,26.54,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-08,3,69.97,193.22,39.88,33.78,45.3,0,0,0,0,0,0,0,9.83,46.12,134.98,42.06,34.83,19.85,26.0,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-09,0,70.8,202.12,29.76,36.58,46.07,0,0,0,0,0,0,0,7.97,48.6,134.59,42.79,34.07,20.26,27.01,2,0,0,100,20,tenant-1,job-3
t0070,gpu-node-09,1,61.25,183.32,33.57,46.45,38.84,0,0,0,0,0,0,0,7.97,50.55,135.93,40.67,35.41,19.68,25.64,2,0,0,100,20,tenant-1,job-3
t0070,gpu-node-09,2,68.37,199.66,43.96,30.32,41.57,0,0,0,0,0,0,0,7.97,48.39,132.48,40.35,34.76,19.93,25.44,2,0,0,100,20,tenant-1,job-3
t0070,gpu-node-09,3,60.24,173.56,41.59,62.22,37.86,0,0,0,0,0,0,0,7.97,53.73,131.78,41.03,34.36,20.06,25.83,2,0,0,100,20,tenant-1,job-3
t0070,gpu-node-10,0,88.56,263.29,73.67,59.33,61.84,0,0,0,0,0,0,0,9.22,52.55,136.07,42.05,33.08,20.6,26.06,2,0,0,100,20,tenant-2,job-3
t0070,gpu-node-10,1,89.79,285.44,88.81,87.12,51.72,0,0,0,0,0,0,0,9.22,55.13,138.12,41.99,32.83,19.55,25.87,2,0,0,100,20,tenant-2,job-3
t0070,gpu-node-10,2,83.01,238.46,74.67,64.71,59.88,0,0,0,0,0,0,0,9.22,53.48,136.14,43.11,33.69,19.62,25.84,2,0,0,100,20,tenant-2,job-3
t0070,gpu-node-10,3,87.81,269.12,83.07,75.77,64.05,0,0,0,0,0,0,0,9.22,55.79,141.61,42.27,34.3,20.31,25.89,2,0,0,100,20,tenant-2,job-3
t0070,gpu-node-11,0,63.39,207.37,37.23,35.47,37.0,0,0,0,0,0,0,0,5.36,54.57,139.88,42.58,33.46,19.82,26.29,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-11,1,61.67,179.74,34.87,73.62,37.62,0,0,0,0,0,0,0,5.36,48.39,130.25,42.95,35.39,20.25,25.79,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-11,2,65.45,203.5,45.5,29.18,35.67,0,0,0,0,0,0,0,5.36,49.32,138.23,41.06,33.95,20.26,26.26,2,0,0,100,20,tenant-0,job-3
t0070,gpu-node-11,3,64.29,185.43,34.78,22.89,45.62,0,0,0,0,0,0,0,5.36,49.83,136.68,41.8,33.83,20.49,26.86,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-00,0,64.57,182.63,44.61,63.51,37.84,0,0,0,0,0,0,0,6.47,50.24,135.16,44.22,34.22,20.6,26.11,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-00,1,66.39,214.4,47.56,33.32,45.2,0,0,0,0,0,0,0,6.47,50.1,135.93,40.56,32.85,20.28,26.24,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-00,2,73.04,227.43,46.39,47.5,52.41,0,0,0,0,0,0,0,6.47,52.9,135.13,40.49,34.29,20.04,26.59,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-00,3,66.09,187.56,42.74,46.64,44.18,0,0,0,0,0,0,0,6.47,49.46,131.05,43.75,33.54,19.29,25.0,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-01,0,64.27,191.49,37.01,63.5,45.12,0,0,0,0,0,0,0,7.5,48.99,132.64,42.95,34.09,20.3,26.53,2,0,0,100,20,tenant-1,job-3
t0071,gpu-node-01,1,65.23,202.67,34.2,30.98,39.71,0,0,0,0,0,0,0,7.5,47.93,132.78,42.97,34.25,19.41,25.69,2,0,0,100,20,tenant-1,job-3
t0071,gpu-node-01,2,62.93,185.76,31.84,40.47,42.95,0,0,0,0,0,0,0,7.5,49.05,130.25,41.72,33.41,19.68,25.3,2,0,0,100,20,tenant-1,job-3
t0071,gpu-node-01,3,68.3,232.5,60.79,67.88,42.29,0,0,0,0,0,0,0,7.5,52.29,141.94,40.91,34.53,20.37,26.13,2,0,0,100,20,tenant-1,job-3
t0071,gpu-node-02,0,86.64,233.4,79.12,60.86,66.16,0,0,0,0,0,0,0,7.43,54.43,137.11,39.86,33.73,20.28,26.43,2,0,0,100,20,tenant-2,job-3
t0071,gpu-node-02,1,85.22,251.64,74.12,74.65,56.05,0,0,0,0,0,0,0,7.43,55.61,141.48,40.6,33.85,19.3,25.63,2,0,0,100,20,tenant-2,job-3
t0071,gpu-node-02,2,88.52,259.09,82.57,86.15,56.43,0,0,0,0,0,0,0,7.43,55.34,141.16,40.45,33.4,20.49,26.69,2,0,0,100,20,tenant-2,job-3
t0071,gpu-node-02,3,88.3,242.89,79.49,69.35,58.43,0,0,0,0,0,0,0,7.43,54.54,137.69,40.85,34.12,19.97,26.57,2,0,0,100,20,tenant-2,job-3
t0071,gpu-node-03,0,69.62,214.06,42.31,29.93,43.27,0,0,0,0,0,0,0,7.64,51.51,137.64,41.52,35.08,20.28,26.14,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-03,1,61.94,191.07,37.67,29.13,39.5,0,0,0,0,0,0,0,7.64,50.38,133.71,41.57,35.53,19.71,25.81,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-03,2,63.59,181.5,30.55,35.12,50.14,0,0,0,0,0,0,0,7.64,46.48,129.69,42.93,33.56,20.04,26.44,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-03,3,68.26,197.0,41.62,52.44,48.92,0,0,0,0,0,0,0,7.64,50.14,137.29,40.01,33.93,20.6,27.34,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-04,0,66.87,209.54,36.29,40.46,52.1,0,0,0,0,0,0,0,6.59,47.68,134.28,40.76,34.12,19.2,25.25,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-04,1,68.74,202.61,47.84,69.16,38.15,0,0,0,0,0,0,0,6.59,52.73,140.91,42.22,35.65,19.88,25.53,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-04,2,69.08,194.07,47.7,38.26,45.25,0,0,0,0,0,0,0,6.59,49.31,139.67,41.58,32.93,19.48,25.5,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-04,3,62.89,167.52,39.99,31.94,41.34,0,0,0,0,0,0,0,6.59,50.49,136.01,41.04,33.36,20.34,26.7,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-05,0,82.78,222.84,71.92,77.07,51.98,0,0,0,0,0,0,0,9.15,53.85,139.59,40.59,34.27,20.54,26.21,2,0,0,100,20,tenant-1,job-3
t0071,gpu-node-05,1,86.91,253.91,74.69,70.59,57.23,0,0,0,0,0,0,0,9.15,55.85,146.5,40.68,33.87,19.66,25.08,2,0,0,100,20,tenant-1,job-3
t0071,gpu-node-05,2,86.16,276.64,92.32,93.51,56.05,0,0,0,0,0,0,0,9.15,58.3,143.74,42.41,33.91,19.94,26.82,2,0,0,100,20,tenant-1,job-3
t0071,gpu-node-05,3,87.38,271.3,81.93,86.96,58.85,0,0,0,0,0,0,0,9.15,52.93,137.47,40.7,32.65,19.94,25.66,2,0,0,100,20,tenant-1,job-3
t0071,gpu-node-06,0,89.5,267.25,95.24,100.0,61.23,0,0,0,0,0,0,0,7.33,58.07,143.55,41.21,34.52,20.16,25.6,2,0,0,100,20,tenant-2,job-3
t0071,gpu-node-06,1,91.09,282.18,88.45,100.0,68.42,1,0,0,0,0,0,0,7.33,58.15,146.57,41.72,34.43,19.86,25.78,2,0,0,100,20,tenant-2,job-3
t0071,gpu-node-06,2,86.95,245.84,72.29,65.05,69.82,0,0,0,0,0,0,0,7.33,54.34,142.28,40.89,33.72,20.47,25.69,2,0,0,100,20,tenant-2,job-3
t0071,gpu-node-06,3,91.23,260.35,83.07,63.15,64.01,1,0,0,0,0,0,0,7.33,55.81,142.68,42.79,34.16,19.74,25.61,2,0,0,100,20,tenant-2,job-3
t0071,gpu-node-07,0,90.89,290.3,80.83,80.16,62.21,0,0,0,0,0,0,0,8.14,56.89,139.8,41.74,33.49,20.07,26.78,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-07,1,87.0,259.7,84.19,81.43,63.23,0,0,0,0,0,0,0,8.14,55.92,143.12,43.14,34.06,20.14,25.87,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-07,2,87.67,242.12,74.52,77.21,51.54,0,0,0,0,0,0,0,8.14,50.8,136.06,42.2,34.22,20.32,26.1,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-07,3,87.46,275.58,81.71,77.9,64.15,0,0,0,0,0,0,0,8.14,52.26,137.72,43.33,34.34,20.47,27.1,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-08,0,61.86,168.94,37.22,0.0,41.83,0,0,0,0,0,0,0,8.43,48.95,130.86,43.01,33.75,19.61,24.98,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-08,1,67.52,217.91,49.32,39.14,45.37,0,0,0,0,0,0,0,8.43,52.89,134.47,42.25,32.74,20.26,26.6,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-08,2,69.06,207.04,37.18,37.79,44.8,0,0,0,0,0,0,0,8.43,48.0,131.15,43.8,34.71,19.74,25.38,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-08,3,67.06,204.25,43.38,38.84,50.16,0,0,0,0,0,0,0,8.43,51.5,135.08,40.35,34.09,19.16,24.02,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-09,0,63.47,190.87,39.47,27.19,49.09,0,0,0,0,0,0,0,8.82,48.05,135.43,42.74,34.16,19.82,25.69,2,0,0,100,20,tenant-1,job-3
t0071,gpu-node-09,1,65.19,201.53,40.76,40.92,42.24,0,0,0,0,0,0,0,8.82,50.79,136.86,42.89,33.88,19.46,25.3,2,0,0,100,20,tenant-1,job-3
t0071,gpu-node-09,2,63.27,180.82,33.47,43.13,43.06,0,0,0,0,0,0,0,8.82,51.26,134.91,43.05,33.69,20.81,26.14,2,0,0,100,20,tenant-1,job-3
t0071,gpu-node-09,3,61.89,187.67,38.79,55.4,41.28,0,0,0,0,0,0,0,8.82,50.02,133.29,41.15,34.08,19.53,24.79,2,0,0,100,20,tenant-1,job-3
t0071,gpu-node-10,0,88.85,262.59,83.87,89.82,65.22,0,0,0,0,0,0,0,8.13,50.86,136.13,42.62,32.8,20.39,26.05,2,0,0,100,20,tenant-2,job-3
t0071,gpu-node-10,1,80.93,239.73,63.91,46.68,54.53,0,0,0,0,0,0,0,8.13,55.74,139.24,44.18,33.28,19.75,25.74,2,0,0,100,20,tenant-2,job-3
t0071,gpu-node-10,2,89.37,253.99,64.52,68.36,62.64,0,0,0,0,0,0,0,8.13,54.86,143.3,42.13,34.51,19.52,26.13,2,0,0,100,20,tenant-2,job-3
t0071,gpu-node-10,3,83.88,262.28,81.69,100.0,54.81,0,0,0,0,0,0,0,8.13,52.4,135.47,41.63,35.01,19.76,25.19,2,0,0,100,20,tenant-2,job-3
t0071,gpu-node-11,0,64.04,206.77,47.16,26.51,36.39,0,0,0,0,0,0,0,7.89,51.02,135.53,40.01,33.25,19.87,26.03,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-11,1,61.68,162.41,35.61,34.97,33.32,0,0,0,0,0,0,0,7.89,49.19,134.13,40.61,33.29,19.41,24.92,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-11,2,67.66,199.06,44.09,50.29,43.9,0,0,0,0,0,0,0,7.89,48.35,132.55,42.1,34.02,20.71,26.91,2,0,0,100,20,tenant-0,job-3
t0071,gpu-node-11,3,63.17,182.01,27.49,25.2,42.53,0,0,0,0,0,0,0,7.89,45.75,132.65,42.01,33.09,20.24,27.09,2,0,0,100,20,tenant-0,job-3
t0072,gpu-node-00,0,64.07,204.76,33.51,22.96,42.35,0,0,0,0,0,0,0,6.36,53.75,141.53,40.85,34.69,19.72,25.76,2,0,0,100,20,tenant-0,job-3
t0072,gpu-node-00,1,63.86,190.01,25.92,20.74,36.21,0,0,0,0,0,0,0,6.36,50.81,134.65,41.67,34.75,20.94,27.04,2,0,0,100,20,tenant-0,job-3
t0072,gpu-node-00,2,64.8,187.99,42.77,39.48,37.15,0,0,0,0,0,0,0,6.36,51.97,137.08,41.88,34.43,20.11,26.34,2,0,0,100,20,tenant-0,job-3
t0072,gpu-node-00,3,63.43,188.33,26.79,19.82,39.82,0,0,0,0,0,0,0,6.36,49.29,135.27,42.34,33.0,19.84,26.09,2,0,0,100,20,tenant-0,job-3
t0072,gpu-node-01,0,67.49,205.32,36.59,25.02,41.74,0,0,0,0,0,0,0,7.78,50.83,133.64,41.54,33.68,19.55,25.61,2,0,0,100,20,tenant-1,job-3
t0072,gpu-node-01,1,68.43,219.36,44.02,45.32,40.95,0,0,0,0,0,0,0,7.78,52.33,136.73,42.11,34.5,19.07,24.2,2,0,0,100,20,tenant-1,job-3
t0072,gpu-node-01,2,67.76,215.58,55.1,56.94,41.42,0,0,0,0,0,0,0,7.78,51.72,131.72,42.54,35.5,19.88,26.01,2,0,0,100,20,tenant-1,job-3
t0072,gpu-node-01,3,67.2,211.56,50.24,67.31,45.45,0,0,0,0,0,0,0,7.78,51.32,139.87,40.94,34.57,20.51,26.49,2,0,0,100,20,tenant-1,job-3
t0072,gpu-node-02,0,89.81,264.0,88.28,77.86,61.02,0,0,0,0,0,0,0,7.9,54.64,136.66,44.18,34.26,19.84,26.16,2,0,0,100,20,tenant-2,job-3
t0072,gpu-node-02,1,85.2,265.97,77.95,99.15,64.2,0,0,0,0,0,0,0,7.9,52.73,139.23,41.91,35.21,19.57,26.4,2,0,0,100,20,tenant-2,job-3
t0072,gpu-node-02,2,93.56,285.5,93.52,91.13,63.67,1,0,0,0,0,0,0,7.9,56.3,142.65,41.67,32.09,19.63,26.34,2,0,0,100,20,tenant-2,job-3
t0072,gpu-node-02,3,96.28,286.97,85.55,100.0,70.68,1,0,0,0,0,0,0,7.9,56.78,145.65,42.82,32.99,20.29,27.28,2,0,0,100,20,tenant-2,job-3
t0072,gpu-node-03,0,61.25,182.04,27.34,50.09,34.45,0,0,0,0,0,0,0,9.44,46.72,128.36,40.45,34.16,19.73,25.53,2,0,0,100,20,tenant-0,job-3
t0072,gpu-node-03,1,65.66,175.98,31.51,24.7,42.04,0,0,0,0,0,0,0,9.44,49.59,132.01,40.3,34.18,20.03,26.18,2,0,0,100,20,tenant-0,job-3
t0072,gpu-node-03,2,63.56,209.0,47.1,42.91,42.55,0,0,0,0,0,0,0,9.44,51.05,137.56,41.81,34.02,19.63,25.52,2,0,0,100,20,tenant-0,job-3
t0072,gpu-node-03,3,65.21,210.63,51.83,63.69,41.99,0,0,0,0,0,0,0,9.44,52.51,136.1,42.09,33.96,19.76,26.36,2,0,0,100,20,tenant-0,job-3
t0072,gpu-node-04,0,61.71,179.55,30.44,12.46,35.17,0,0,0,0,0,0,0,8.01,51.56,139.18,40.18,35.02,20.09,27.14,2,0,0,100,20,tenant-0,job-3
t0072,gpu-node-04,1,61.68,172.32,41.1,29.81,43.13,0,0,0,0,0,0,0,8.01,51.7,135.28,40.58,34.4,19.9,25.7,2,0,0,100,20,tenant-0,job-3
t0072,gpu-node-04,2,63.21,189.04,27.8,57.01,43.74,0,0,0,0,0,0,0,8.01,43.71,128.8,40.75,33.59,20.44,26.61,2,0,0,100,20,tenant-0,job-3
t0072,gpu-node-04,3,68.11,207.01,41.45,57.26,44.87,0,0,0,0,0,0,0,8.01,48.89,134.56,42.49,33.87,20.34,26.5,2,0,0,100,20,tenant-0,job-3
t0072,gpu-node-05,0,83.54,240.48,71.28,66.5,59.67,0,0,0,0,0,0,0,7.2,52.14,131.57,41.22,35.65,20.48,27.43,2,0,0,100,20,tenant-1,job-3
